colonia_alcaldia,consumo_total,tot_hog,nivel_promedio_ponderado,diversidad_shannon
CTM VII CULHUACAN (U HAB) | COYOACAN,134055.78,2424,1.5359694300387496,0.6905573442413784
CTM VIIA CULHUACAN (U HAB) | COYOACAN,2006.2800000000002,362,2.0,-0.0
CTM VIII CULHUACAN (U HAB) | COYOACAN,70325.90000000001,3451,1.9505327340282883,0.5639401042635656
CTM X CULHUACAN (U HAB) | COYOACAN,72755.11,1647,1.8411931478077623,1.0464602796384121
CUADRANTE DE SAN FRANCISCO | COYOACAN,45706.96000000001,1089,2.1588712091112603,1.0868586667343585
CUATRO ARBOLES | VENUSTIANO CARRANZA,37723.59,719,1.8066952270449341,0.7407114181113997
CUAUHTEMOC PENSIL | MIGUEL HIDALGO,100415.26,4347,1.7370941428623499,1.015021379118564
CUAUHTEMOC | CUAUHTEMOC,729213.3400000001,5730,3.522495200101523,0.4466122841926663
CUAUHTEMOC | LA MAGDALENA CONTRERAS,56340.03,1652,1.9713503879923386,0.13001628768240708
CUAUTEPEC DE MADERO | GUSTAVO A. MADERO,62694.880000000005,2336,1.1814897803456996,0.47364500916857977
CUAUTEPEC EL ALTO (PBLO) | GUSTAVO A. MADERO,4279.1900000000005,1630,1.2171462356193579,0.5232722440987764
CUCHILLA AGRICOLA ORIENTAL | IZTACALCO,32289.15,760,2.0101916588079893,0.05688038596222914
CUCHILLA DE PADIERNA | TLALPAN,48.5,975,2.0,-0.0
CUCHILLA DEL TESORO | GUSTAVO A. MADERO,146551.1,3144,1.9957049793553239,0.027694930177548933
CUCHILLA LA JOYA | GUSTAVO A. MADERO,40714.91,718,3.2391615258390596,0.5501115073733703
CUCHILLA PANTITLAN | VENUSTIANO CARRANZA,108323.53,2470,1.1280742974310383,0.36560585746508595
CUCHILLA RAMOS MILLAN | IZTACALCO,13037.97,1233,1.6489507185551124,0.7006121638818322
CUCHILLAS DEL MORAL (U HAB) | IZTAPALAPA,62383.09,1155,1.0,-0.0
CUITLAHUAC (U HAB) | IZTAPALAPA,876.54,646,1.3537089009058343,0.6497124101323525
CUITLHUAC 1 Y 2 (U HAB) | AZCAPOTZALCO,60430.479999999996,779,2.0,-0.0
CUITLHUAC 3 Y 4 (U HAB) | AZCAPOTZALCO,120571.60999999999,1529,2.0,-0.0
CULHUACAN (PBLO) | IZTAPALAPA,37721.880000000005,1536,1.3627759273928022,0.6549986599671511
CULTURA MAYA | TLALPAN,450.24,1116,2.0843550106609805,0.778945150117066
DAMIAN CARMONA | VENUSTIANO CARRANZA,6006.53,851,2.0,-0.0
DANIEL GARZA (AMPL) | MIGUEL HIDALGO,128695.78,2017,2.379747183629487,1.2951169186175848
DANIEL GARZA | MIGUEL HIDALGO,70355.43000000001,1601,2.418282284679377,1.035899587921711
DE LA CANDELARIA (PBLO) | COYOACAN,103300.13,2360,1.6062144355481451,0.9383571397257335
DEFENSORES DE LA REPUBLICA | GUSTAVO A. MADERO,60535.899999999994,1250,2.5535070924856162,0.7478899451625083
DEGOLLADO | IZTAPALAPA,3221.1,856,1.0,-0.0
DEL BOSQUE (POLANCO) | MIGUEL HIDALGO,76953.97000000002,371,3.99403578528827,0.014353072514753037
DEL BOSQUE | GUSTAVO A. MADERO,38186.15,1484,1.0781306835069782,0.2741799425868337
DEL CARMEN | COYOACAN,462610.47000000003,3610,3.687022712650667,0.5881347623191706
DEL GAS (AMPL) | AZCAPOTZALCO,105221.63,2330,1.1128621558134009,0.35245783929751107
DEL GAS | AZCAPOTZALCO,108077.09,2540,1.9934008215802257,0.30967002919657954
DEL MAESTRO | AZCAPOTZALCO,16019.310000000001,213,1.97444209519636,0.11894442877048775
DEL MAR NORTE | TLAHUAC,14728.8,776,2.8588187768182065,0.6109956531408385
DEL MAR SUR | TLAHUAC,77963.70999999999,4214,2.1413025367828187,1.0673277450638026
DEL NIO JESUS (BARR) | COYOACAN,17392.29,781,4.0,-0.0
DEL OBRERO | GUSTAVO A. MADERO,30374.18,1173,1.8170920169696763,1.0411912952421378
DEL RECREO | AZCAPOTZALCO,176774.83000000002,3210,1.6378441998784556,0.6832043637003479
DEL VALLE I | BENITO JUAREZ,441754.9,4598,3.9793305971252386,0.10063300072813573
DEL VALLE II | BENITO JUAREZ,446809.53,5019,3.8696127855643545,0.3871221226787189
DEL VALLE III | BENITO JUAREZ,422891.04000000004,4096,3.9873337113030343,0.06792235494593485
DEL VALLE IV | BENITO JUAREZ,345747.25999999995,3723,3.888970081787489,0.32303849393587525
DEL VALLE V | BENITO JUAREZ,306917.82999999996,3504,3.7890348371093334,0.5152326350774447
DEL VALLE VI | BENITO JUAREZ,286926.97000000003,3310,3.976653118387581,0.04554200600355924
DEL VALLE VII | BENITO JUAREZ,344323.95,4661,3.946590645233943,0.2084340737514616
DEMET (U HAB) | AZCAPOTZALCO,70363.56,1463,2.0,-0.0
DEPORTIVA PENSIL | MIGUEL HIDALGO,95480.78,1002,3.3057742092178133,0.9943115562988456
DESARROLLO URBANO QUETZALCOATL  I | IZTAPALAPA,38931.75,4061,1.1208101356861688,0.368536028495224
DESARROLLO URBANO QUETZALCOATL  II | IZTAPALAPA,47966.54,4228,1.17133360046399,0.45799451709933936
DESARROLLO URBANO QUETZALCOATL  III | IZTAPALAPA,43486.51,5334,1.16869024439993,0.4538033374952637
DESARROLLO URBANO | ALVARO OBREGON,2416.39,1383,1.0,-0.0
DM NACIONAL | GUSTAVO A. MADERO,173053.19,2924,1.0,-0.0
DOCTORES I | CUAUHTEMOC,344465.47,3467,2.0530696734276446,1.0773903004813032
DOCTORES II | CUAUHTEMOC,327609.24,4995,2.0848681801526725,1.231920773328442
DOCTORES III | CUAUHTEMOC,248016.05000000002,2914,1.684317970550696,0.9555416431716799
DOCTORES IV | CUAUHTEMOC,748690.9000000001,3132,1.343434106117758,0.7405846507623758
DOCTORES V | CUAUHTEMOC,228693.34,3153,1.7672428501853181,0.8262128323425355
DOLORES TLALI | TLALPAN,0.0,360,0.0,-0.0
DR ALFONSO ORTIZ TIRADO | IZTAPALAPA,60107.63,1091,1.6458138509204239,0.6499995856860331
EDUARDO MOLINA I (U HAB) | GUSTAVO A. MADERO,26834.73,420,2.0,-0.0
EDUCACION | COYOACAN,80286.09,2464,2.731105724540827,0.9449265146570731
EJERCITO DE AGUA PRIETA | IZTAPALAPA,47073.079999999994,2055,1.2884608357897975,0.6007677806150313
EJERCITO DE ORIENTE (U HAB) I | IZTAPALAPA,5726.25,2033,1.0,-0.0
EJERCITO DE ORIENTE (U HAB) II | IZTAPALAPA,19458.839999999997,2563,1.0483656785296556,0.19367467257944115
EJIDOS DE SAN PEDRO MARTIR I (NORTE) | TLALPAN,663.9,1923,2.1566049103780687,1.1909507002105357
EJIDOS DE SAN PEDRO MARTIR II (SUR) | TLALPAN,884.1899999999999,2200,1.1257308949433946,0.3585197908346917
EJIDOS SAN JUAN DE ARAGON 1A SECCION (U HAB) | GUSTAVO A. MADERO,12569.07,814,1.3589342727823142,0.6528025477091686
EJIDOS SAN JUAN DE ARAGON 2A SECCION (U HAB) | GUSTAVO A. MADERO,7183.53,238,1.3291849550290735,0.6335999301559084
EJTO CONSTITUCIONALISTA | IZTAPALAPA,208836.43,1959,1.4661504700113865,0.6908538455337299
"EJTO CONSTITUCIONALISTA, SUPERMANZANA I ( U HAB) | IZTAPALAPA",1536.4,2054,1.0,-0.0
"EJTO CONSTITUCIONALISTA, SUPERMANZANA II ( U HAB) | IZTAPALAPA",31139.84,1591,1.0,-0.0
EJTO DE OTE II (U HAB) | IZTAPALAPA,73101.22,2100,1.0963931928906248,0.31708494882342686
EL ARBOLILLO 1 (U HAB) | GUSTAVO A. MADERO,129496.56,2308,2.0,-0.0
EL ARBOLILLO 2 (U HAB) | GUSTAVO A. MADERO,112959.26999999999,1467,1.0,-0.0
EL ARBOLILLO 3 (U HAB) | GUSTAVO A. MADERO,47089.119999999995,757,2.0,-0.0
EL ARBOLILLO | GUSTAVO A. MADERO,2611.69,304,1.0,-0.0
EL ARENAL 1A SECCION | VENUSTIANO CARRANZA,60885.79,1565,1.7928570853724655,0.5101465610866552
EL ARENAL 2A SECCION | VENUSTIANO CARRANZA,4934.63,150,1.041143915551926,0.17156268807830305
EL ARENAL 3A SECCION | VENUSTIANO CARRANZA,6256.99,553,2.0,-0.0
EL ARENAL 4A SECCION | VENUSTIANO CARRANZA,68983.43,2867,1.4352607575471386,0.6847412618456683
EL BOSQUE 2DA SECCION (AMPL) | ALVARO OBREGON,3325.86,72,1.0,-0.0
EL BOSQUE | ALVARO OBREGON,3331.7400000000002,149,1.0,-0.0
EL CAPULIN (AMPL) | ALVARO OBREGON,1520.35,170,1.0,-0.0
EL CAPULIN | ALVARO OBREGON,6165.21,338,1.0821691394129316,0.28403545876917113
EL CARACOL | COYOACAN,99418.09999999999,986,3.195407979029975,0.8983526907565859
EL CARMEN | GUSTAVO A. MADERO,15028.26,2028,1.1610286220760089,0.4413716399659938
EL CARMEN | XOCHIMILCO,175.35,1971,1.1166809238665525,0.36025938222389864
EL CENTINELA | COYOACAN,19060.52,621,3.5595901895646076,0.7024829446276319
EL CONTADERO | CUAJIMALPA DE MORELOS,110574.85,2316,2.725585881418785,0.7337926015141552
EL COYOL (U HAB) | GUSTAVO A. MADERO,7982.51,655,2.880292038469103,0.9770789780900673
EL CUERNITO | ALVARO OBREGON,6333.1,584,1.0,-0.0
EL DIVISADERO | TLALPAN,0.0,267,0.0,-0.0
EL EDEN | IZTAPALAPA,942.39,367,1.0,-0.0
EL ERMITAO | LA MAGDALENA CONTRERAS,0.0,1220,0.0,-0.0
EL JAGUEY-ESTACION PANTACO | AZCAPOTZALCO,93115.06000000001,561,1.0920511676628892,0.3072579645582477
EL MANTO PLAN DE IGUALA | IZTAPALAPA,5831.469999999999,596,1.3352173637178963,0.6378120996019927
EL MANTO | IZTAPALAPA,5494.129999999999,3360,1.4767542813875902,0.6920660640318176
EL MIRADOR | COYOACAN,83924.39,1195,1.8201000924760966,0.6768767566559375
EL MIRADOR | IZTAPALAPA,28228.460000000003,1591,1.0404814857062696,0.16947132816480343
EL MOLINITO | CUAJIMALPA DE MORELOS,3292.33,89,2.751243040642949,0.6618799027656839
EL MOLINO | CUAJIMALPA DE MORELOS,36383.92,446,3.846166108544654,0.4293021170657251
EL MOLINO | IZTAPALAPA,4321.83,1854,1.163708429068242,0.44576845439107216
EL MOLINO_ | IZTAPALAPA,5225.16,1854,1.9083262522104585,0.30639325633602676
EL OCOTAL | LA MAGDALENA CONTRERAS,0.0,2669,0.0,-0.0
EL OLIVO | GUSTAVO A. MADERO,8695.119999999999,514,1.6646613272732291,0.6378951245542162
EL PARAISO | ALVARO OBREGON,48253.79,1350,1.9646017442360486,0.15303306633696068
EL PARQUE DE COYOACAN (FRACC) | COYOACAN,3412.79,460,2.1900263420837494,0.6716406290881203
EL PARQUE | VENUSTIANO CARRANZA,95970.44,880,1.6731266419118218,0.8792063032247763
EL PIRU (FRACC) | ALVARO OBREGON,0.0,428,0.0,-0.0
EL PIRUL | ALVARO OBREGON,18859.34,577,1.3753275565316707,0.6617303335618934
EL POCITO | ALVARO OBREGON,3617.95,265,2.0,-0.0
EL PRADO | IZTAPALAPA,55657.45,791,2.0,-0.0
EL RELOJ | COYOACAN,51126.27,1069,3.879611010151924,0.2377397425680644
EL RETOO | IZTAPALAPA,99256.87,2499,1.8306729801171444,0.6694557744381643
EL RODEO | ALVARO OBREGON,761.56,74,1.0,-0.0
EL RODEO | IZTACALCO,64992.78,1563,2.5886623098750356,0.8139315538187162
EL RODEO | IZTAPALAPA,18417.98,736,1.7927356854551912,0.5103094633237535
EL ROSAL | LA MAGDALENA CONTRERAS,282.86,1939,2.0,-0.0
EL ROSARIO (BARR) | XOCHIMILCO,33499.04,192,1.5483831775477745,0.6884579826997327
EL ROSARIO A (U HAB) | AZCAPOTZALCO,276622.59,1677,1.9814552744951162,0.09232008783832664
EL ROSARIO B (U HAB) | AZCAPOTZALCO,242700.71,3109,1.8974167401488031,0.34115722437957063
EL ROSARIO C (U HAB) | AZCAPOTZALCO,6155.94,2656,1.0,-0.0
EL ROSARIO | IZTAPALAPA,16324.900000000001,1708,1.9794932893922779,0.10000464352900619
EL ROSARIO | TLAHUAC,72.79,885,1.0,-0.0
EL ROSEDAL I | COYOACAN,55551.36,622,2.021573189207249,0.5580807750089837
EL ROSEDAL II | COYOACAN,65261.71,885,2.0,-0.0
EL SANTUARIO (AMPL) | IZTAPALAPA,13381.18,1190,1.2320400741937556,0.5417296600999776
EL SANTUARIO | IZTAPALAPA,18133.760000000002,1784,1.8472478956377496,0.4274533368565073
EL SIFON | IZTAPALAPA,96016.96,3199,1.790301317600557,0.5135571735385637
EL TANQUE | LA MAGDALENA CONTRERAS,252.69,2838,2.0,-0.0
EL TIANGUILLO | CUAJIMALPA DE MORELOS,0.0,558,0.0,-0.0
EL TORO | LA MAGDALENA CONTRERAS,715.27,1221,2.0,-0.0
EL TRIANGULO | IZTAPALAPA,5979.070000000001,1740,1.0066582261120876,0.0400063887271884
EL TRIANGULO | TLAHUAC,3557.74,1132,2.1100192819036807,1.1396700260090933
EL TRIUNFO (AMPL) | IZTAPALAPA,44318.09,1819,1.0671547442590599,0.24621618159849662
EL TRIUNFO | IZTAPALAPA,43098.41,855,1.5813796843085395,0.6798427665430116
EL VERGEL DE COYOACAN ( INFONAVIT EL HUESO) (U HAB) | COYOACAN,19133.78,222,1.0,-0.0
EL VERGEL TRIANGULO DE LAS AGUJAS I (U HAB) | IZTAPALAPA,21951.7,361,1.0,-0.0
EL VERGEL | IZTAPALAPA,62636.56,1457,1.780625564366881,0.5261150646295232
EL YAQUI | CUAJIMALPA DE MORELOS,32040.85,591,3.7407100623110807,0.29419934364908207
EMANCIPACION DEL PUEBLO | ALVARO OBREGON,14300.67,235,2.0,-0.0
EMILIANO ZAPATA (AMPL) | GUSTAVO A. MADERO,18335.96,377,3.161185997351652,0.6090703379547475
EMILIANO ZAPATA (AMPL) | IZTAPALAPA,726.1,2578,1.7661892301335904,0.543840095416383
EMILIANO ZAPATA (U HAB) | COYOACAN,20874.3,1658,1.6053012556109665,0.6708035567085047
EMILIANO ZAPATA 1A | TLAHUAC,2372.01,592,1.922011290002993,0.2738294090346151
EMILIANO ZAPATA 2A | TLAHUAC,3372.25,395,1.0,-0.0
EMILIANO ZAPATA | COYOACAN,19858.1,431,2.322031815732623,0.9961145450282911
EMILIANO ZAPATA | GUSTAVO A. MADERO,62097.71,1360,2.39482422137628,0.6708571781551826
EMILIO CARRANZA | VENUSTIANO CARRANZA,108705.87999999999,1368,1.7471721860859781,0.565420544899815
ERMITA ZARAGOZA (U HAB) I | IZTAPALAPA,1841.37,2704,1.1329607846331808,0.39197652874102623
ERMITA ZARAGOZA (U HAB) II | IZTAPALAPA,16238.980000000001,2884,1.0038709327802608,0.02536359725754829
ERMITA | BENITO JUAREZ,28692.71,529,2.0,-0.0
ESCANDON I | MIGUEL HIDALGO,346061.01,4541,3.5560985908236242,0.875257113709745
ESCANDON II | MIGUEL HIDALGO,431574.27999999997,6583,3.1335329806956986,1.0483232139059901
ESCUADRON 201 | IZTAPALAPA,209657.65,3852,1.9560153898510262,0.18040698868976768
ESPARTACO | COYOACAN,89655.75,1452,2.8152133019912275,0.8467713835965559
ESPERANZA | CUAUHTEMOC,117168.03000000001,1792,1.4634156603981476,0.8372907578846525
ESTADO DE HIDALGO | ALVARO OBREGON,90479.46,404,1.5804086363910659,0.9007554037479404
ESTADO DE HIDALGO_ | ALVARO OBREGON,10298.48,404,1.4097177447545657,0.6767556509151398
ESTANZUELA | GUSTAVO A. MADERO,21891.04,1012,1.9885131085594838,0.0627274238462883
ESTRELLA CULHUACAN | IZTAPALAPA,9453.23,593,1.9606600072144655,0.1658409071331277
ESTRELLA DEL SUR | IZTAPALAPA,33349.9,2152,1.5430720931696948,0.6894321674152059
ESTRELLA | GUSTAVO A. MADERO,146161.36,2828,2.2714497183113243,1.043490642095143
EUZKADI | AZCAPOTZALCO,58180.68,1194,1.9668046162403052,0.14567993329595452
EX EJIDO SAN FRANCISCO CULHUACAN I | COYOACAN,13131.15,181,4.0,-0.0
EX EJIDO SAN FRANCISCO CULHUACAN II | COYOACAN,21606.71,358,2.0,-0.0
EX EJIDO SAN FRANCISCO CULHUACAN III | COYOACAN,28575.25,389,1.863859108844192,0.3978957540108711
EX EJIDOS DE LA MAGDALENA MIXIHUCA | IZTACALCO,27882.48,446,2.194022196016997,0.3184656074141403
EX HACIENDA COAPA | COYOACAN,151016.26,603,2.766375488308345,0.677295262784186
EX HACIENDA SAN JUAN DE DIOS | TLALPAN,86314.49,1358,1.8065239104117976,1.0357247371796343
EX HIPODROMO DE PERALVILLO | CUAUHTEMOC,166126.62,3489,1.6706282232191325,0.716682352518308
EX-ESCUELA DE TIRO | GUSTAVO A. MADERO,7051.44,552,2.4186024414871286,0.6798368952882761
EX-HACIENDA EL ROSARIO | AZCAPOTZALCO,38531.159999999996,635,1.9515400003529613,0.9951402492911123
EXTREMADURA INSURGENTES | BENITO JUAREZ,58427.11,807,4.0,-0.0
FAJA DE ORO | GUSTAVO A. MADERO,38854.05,513,2.5789414488322326,1.1475914835662502
FEDERAL | VENUSTIANO CARRANZA,194304.96,3538,2.2002176372646383,0.9484303766553189
FELIPE ANGELES | VENUSTIANO CARRANZA,47585.54,835,1.519509708201273,0.692385729843052
FELIPE PESCADOR | CUAUHTEMOC,33735.57,902,2.228596404329318,1.2390619547307007
FERNANDO CASAS ALEMAN | GUSTAVO A. MADERO,22185.14,415,2.226704902470753,1.054445056021889
FERRERIA | AZCAPOTZALCO,25282.01,1054,1.9043778560328075,0.315355952212696
FERROCARRILERA INSURGENTES | GUSTAVO A. MADERO,997.5899999999999,61,3.0,-0.0
FIVIPORT (U HAB) | VENUSTIANO CARRANZA,42803.32,1670,1.0,-0.0
FLOR DE MARIA | ALVARO OBREGON,32153.12,329,3.587933301651597,0.40013387535112843
FLORESTA-PRADO-VERGEL COAPA | TLALPAN,43620.91,1048,2.886256384839289,0.6596164803762256
FLORIDA | ALVARO OBREGON,272306.68,1959,3.8881776972933606,0.3516999156931526
FOVISSSTE CUCHILLA (U HAB) | GUSTAVO A. MADERO,33818.770000000004,171,2.0,-0.0
FOVISSSTE SAN PEDRO MARTIR ( U HAB) | TLALPAN,0.0,317,0.0,-0.0
FOVISSTE ARAGON (U HAB) | GUSTAVO A. MADERO,7258.33,399,2.1284717007906777,0.38347111207912987
FRACCIONAMIENTO COYUYA | IZTACALCO,53143.92,779,2.0,-0.0
FRANCISCO I MADERO | MIGUEL HIDALGO,19293.82,435,2.712953163240872,1.0052792000324553
FRANCISCO VILLA (U HAB) | AZCAPOTZALCO,52215.53,1102,1.7433411094362155,0.5695331305904624
FRANCISCO VILLA | ALVARO OBREGON,13530.5,699,1.3140157422120393,0.6222761305086923
FRANCISCO VILLA | IZTAPALAPA,2576.62,2836,1.5137544535088605,0.6927687628415584
FRANCISCO VILLA | TLAHUAC,6981.33,410,1.0,-0.0
FUEGO NUEVO | IZTAPALAPA,3224.42,3704,1.8459071709020538,0.4297433074833795
FUENTES BROTANTES MIGUEL HIDALGO (U HAB) | TLALPAN,128032.03,2444,1.0105375194004187,0.05845716021697171
FUENTES DE AZCAPOTZALCO-PARQUES DE AZCAPOTZALCO (U HAB) | AZCAPOTZALCO,40756.520000000004,574,1.0,-0.0
FUENTES DEL PEDREGAL | TLALPAN,133109.83,1393,2.9125856445012364,1.2378775259001724
FUENTES Y PEDREGAL DE TEPEPAN | TLALPAN,82.77,1641,3.0,-0.0
FUERTE DE LORETO - LA ANTENA (U HAB) | IZTAPALAPA,18051.93,2734,2.0,-0.0
GABRIEL HERNANDEZ (AMPL) I | GUSTAVO A. MADERO,18171.12,2018,1.6086658389796558,0.9414905260087837
GABRIEL HERNANDEZ (AMPL) II | GUSTAVO A. MADERO,41100.01,2004,1.3532843422665832,0.6494561021552832
GABRIEL HERNANDEZ | GUSTAVO A. MADERO,35475.2,3468,1.3469310955258886,0.6455261394304619
GABRIEL RAMOS MILLAN | IZTACALCO,57204.530000000006,2033,1.8652063044657476,0.4611985704724524
GAMA GAVILAN (U HAB) | IZTAPALAPA,5789.58,366,2.0,-0.0
GARCIMARRERO NORTE | ALVARO OBREGON,68316.12,1188,1.2960021734255402,0.6074388008525886
GARCIMARRERO REACOMODO | ALVARO OBREGON,6649.96,225,1.8468141161751348,0.42819575143785665
GARCIMARRERO | ALVARO OBREGON,3238.06,700,2.0,-0.0
GENERAL FELIPE BERRIOZABAL | GUSTAVO A. MADERO,223.62,1377,1.0,-0.0
GENERAL PEDRO MARIA ANAYA | BENITO JUAREZ,221998.18,2567,3.1131312427876656,0.7891739591752183
GERTRUDIS SANCHEZ 1A SECCION | GUSTAVO A. MADERO,52104.729999999996,1109,2.819438081725018,0.5937130945075327
GERTRUDIS SANCHEZ 2A SECCION | GUSTAVO A. MADERO,90232.73,2235,2.4408402582965185,1.0133640346915311
GERTRUDIS SANCHEZ 3A SECCION | GUSTAVO A. MADERO,94495.73999999999,2204,2.328599257490338,0.9794354615688916
GOLONDRINAS 1RA SECCION | ALVARO OBREGON,2899.04,618,1.0,-0.0
GOLONDRINAS | ALVARO OBREGON,4874.8,980,1.0,-0.0
GRAL A ROSALES | ALVARO OBREGON,1655.0,69,1.0,-0.0
GRAL C  A  MADRAZO | ALVARO OBREGON,1295.6899999999998,240,1.1818027460272134,0.3046183258777639
GRANADA (AMPL) | MIGUEL HIDALGO,297960.33999999997,7007,2.359940319574075,1.0498653927373165
GRANADA | MIGUEL HIDALGO,624884.98,3778,3.5782187947612374,0.6321122162758657
GRANJAS CABRERA | TLAHUAC,20740.05,649,2.454473832030299,0.852388622984426
GRANJAS COAPA ORIENTE | TLALPAN,41301.58,368,1.0,-0.0
GRANJAS COAPA | TLALPAN,141108.76,1776,2.3854928638023605,0.8377229365382266
GRANJAS ESMERALDA | IZTAPALAPA,122954.87000000001,775,2.06114853360424,0.4299982093960133
GRANJAS ESTRELLA I | IZTAPALAPA,78444.08,1744,1.47187397697825,0.6915641987643201
GRANJAS ESTRELLA II | IZTAPALAPA,744.01,382,2.0,-0.0
GRANJAS MEXICO I | IZTACALCO,383577.04000000004,3003,2.567239999557846,1.192831526745716
GRANJAS MEXICO II | IZTACALCO,283864.99,2772,1.9460057754920745,1.2095160738672162
GRANJAS MODERNAS-SAN JUAN DE ARAGON (AMPL) | GUSTAVO A. MADERO,137953.88,766,1.7289911671929779,1.012142631308087
GRANJAS SAN ANTONIO | IZTAPALAPA,130215.5,1081,1.8689186003202385,0.3884372447525286
GUADALUPE (BARR) | IZTAPALAPA,17338.41,625,1.9588116788102254,0.1717024815707007
GUADALUPE DEL MORAL | IZTAPALAPA,16902.6,2711,1.341979340456498,0.6423396416610043
GUADALUPE INN | ALVARO OBREGON,339488.41,1687,3.8847293490814607,0.16290133082256963
GUADALUPE INSURGENTES | GUSTAVO A. MADERO,104423.99,1432,2.8767540868721833,0.9346614312331254
GUADALUPE PROLETARIA (AMPL) | GUSTAVO A. MADERO,13632.400000000001,1003,2.0,-0.0
GUADALUPE PROLETARIA | GUSTAVO A. MADERO,92974.51000000001,2363,1.7778259869291055,0.5296457976944273
GUADALUPE TEPEYAC | GUSTAVO A. MADERO,161514.98,2688,2.3065442598575068,1.1396019037596608
GUADALUPE VICTORIA II | GUSTAVO A. MADERO,78781.61,1181,2.4829669005241195,0.8400463835392901
GUADALUPE VICTORIA | GUSTAVO A. MADERO,16515.36,383,1.8351413472064793,0.44763952046352395
GUADALUPE | XOCHIMILCO,1514.37,855,1.0,-0.0
GUERRERO I | CUAUHTEMOC,292859.48,4183,1.7406313089130665,0.5874904120175151
GUERRERO II | CUAUHTEMOC,286603.34,4330,1.8103511284969673,0.8856157372178952
GUERRERO III | CUAUHTEMOC,304977.83,4144,1.7558890100306637,0.9400056386302535
GUERRERO IV | CUAUHTEMOC,233948.94,2967,1.814128672692426,1.1273231835168926
HACIENDA DE GUADALUPE CHIMALISTAC | ALVARO OBREGON,76827.74,448,3.977737468263416,0.1028088287767874
HACIENDA SAN JUAN-RINCON DE SAN JUAN-CHIMALI | TLALPAN,46915.8,1265,3.207686749453276,0.8776247189518736
HACIENDAS DE COYOACAN (FRACC) | COYOACAN,42619.770000000004,563,3.0238978295753354,0.6278107017457177
HERMOSILLO | COYOACAN,63454.270000000004,544,3.1834473865982544,0.5854192173068744
HEROE DE NACOZARI | GUSTAVO A. MADERO,44050.49,772,2.595677596321857,0.9895410458099043
HEROES DE CHAPULTEPEC | GUSTAVO A. MADERO,19928.899999999998,395,1.6907742022891379,0.6184798084916677
HEROES DE CHURUBUSCO | IZTAPALAPA,116963.0,1992,1.8730819147935673,0.38048583736989966
HEROES DE PADIERNA I | TLALPAN,8099.33,2395,3.7122762006240024,0.5804912480579759
HEROES DE PADIERNA II | TLALPAN,2030.05,2444,1.6522548705696907,0.9922309664009045
HEROES DE PADIERNA | LA MAGDALENA CONTRERAS,187605.12,1571,2.1936195557989038,1.007143928660811
HERON PROAL | ALVARO OBREGON,10968.869999999999,807,1.7219786541366615,0.5910748305383777
HIPODROMO CONDESA | CUAUHTEMOC,199688.87,1513,3.75598559899708,0.5594069088908555
HIPODROMO I | CUAUHTEMOC,309352.05,2621,3.809599354521814,0.460993604975985
HIPODROMO II | CUAUHTEMOC,330166.7,3171,3.4402002079555567,0.9281221078685786
HOGAR Y REDENCION | ALVARO OBREGON,17175.31,829,2.0,-0.0
HOGAR Y SEGURIDAD/NUEVA SANTA MARIA | AZCAPOTZALCO,71465.25,1108,2.3964843053092237,0.7709565018757594
HOGARES FERROCARRILEROS (U HAB) | AZCAPOTZALCO,31176.160000000003,452,2.0,-0.0
HUASIPUNGO (U HAB) | IZTAPALAPA,3594.52,163,2.0,-0.0
HUAUTLA DE LAS SALINAS (BARR) | AZCAPOTZALCO,5712.18,49,3.9996218606556515,0.0012577919255353344
HUAYATLA | LA MAGDALENA CONTRERAS,186.34,1218,1.4688741011055062,0.6912082839649691
HUESO PERIFERICO-ISSSFAM NO. 7 (U HABS) | TLALPAN,62810.68000000001,1039,1.1863859776713133,0.2901754304028552
HUICHAPAN | MIGUEL HIDALGO,40478.29,543,1.3412945556741651,0.6418904173420245
HUICHAPAN | XOCHIMILCO,26266.71,317,3.4281777200113757,0.6827945253102484
IGNACIO ALLENDE | AZCAPOTZALCO,26699.219999999998,453,2.0014786948832213,0.011113657372207382
IGNACIO CHAVEZ (U HAB) | TLALPAN,30524.52,516,1.0,-0.0
IGNACIO MANUEL ALTAMIRANO | MIGUEL HIDALGO,15190.970000000001,374,2.2854136371805094,0.5979938856191941
IGNACIO ZARAGOZA (U HAB) | IZTAPALAPA,41337.23,464,1.0,-0.0
IGNACIO ZARAGOZA I | VENUSTIANO CARRANZA,132945.49,3492,2.665039483475521,1.129148912625193
IGNACIO ZARAGOZA II | VENUSTIANO CARRANZA,90574.88,2078,2.5307535599274322,1.1474685799935587
IMAN 580 (U HAB) | COYOACAN,0.0,934,0.0,-0.0
IMAN | COYOACAN,10511.6,451,3.0,-0.0
INDECO (U HAB) | GUSTAVO A. MADERO,2204.59,522,1.4697426732408292,0.6913150497399809
INDEPENDENCIA BATAN SUR (U HAB) | LA MAGDALENA CONTRERAS,9229.85,589,2.0,-0.0
INDEPENDENCIA SAN RAMON (U HAB) | LA MAGDALENA CONTRERAS,1200.43,937,1.0,-0.0
INDEPENDENCIA | BENITO JUAREZ,214291.0,4234,2.1900393390296373,0.45493364192454644
INDUSTRIAL I | GUSTAVO A. MADERO,183819.28999999998,2970,2.94034374738364,1.0497850771639532
INDUSTRIAL II | GUSTAVO A. MADERO,132576.79,2978,2.811227515766523,0.9905517588146848
